IN1, IN2, IN3, IN4, IN5
0.0793459316920408,0.727235687496568,-0.647443307734835,0.891263662146614,-0.556883496261021
0.090586108146547,0.68848371108739,-0.663326987422546,0.886408815968392,-0.554153456301018
0.09163555951085,0.75311598269563,-0.655692290556077,0.89590588732433,-0.551182530462192
0.0898956796174004,0.818022119861531,-0.645969021443378,0.895657829490407,-0.55041972517925
0.09163555951085,0.785705984057411,-0.649724941281135,0.894913655988635,-0.539298827106885
0.0914974738050202,0.764755268896266,-0.653515963173452,0.89682724499319,-0.487428067866832
0.0935687593924598,0.716007199632425,-0.65493759638307,0.896650060826101,-0.418012787119113
0.0919945823460065,0.662192617551836,-0.651971472772878,0.896508313492431,-0.393442427479088
0.0881834168651173,0.710119090142691,-0.653217595709704,0.894630161321294,-0.394687004519677
0.0848693599252132,0.762975142771463,-0.652761269000444,0.894311229820534,-0.393643165711441
0.0794011659743725,0.765166067232759,-0.650760451890611,0.893248124818004,-0.412432264259696
0.074733869117343,0.722579973016313,-0.665152294259586,0.893106377484334,-0.465467305247397
0.0683266923668627,0.769410983376521,-0.666644131578322,0.899449570666098,-0.537492183015707
0.0635213098040021,0.79638674080623,-0.664011477486437,0.904127232677231,-0.579366178284574
0.0572246016181864,0.700122997288027,-0.664871477823119,0.903808301176472,-0.580209278860457
0.0573903044651814,0.674105769310134,-0.662572293249539,0.900193744167869,-0.577318648314572
0.0557056588540635,0.726140225265919,-0.66208086448572,0.895835013657495,-0.580851641203987
0.0557332759952299,0.729289679179033,-0.658763720329944,0.897996660495973,-0.608553517268722
0.0593235043467912,0.737916444245387,-0.655358821037771,0.900512675668628,-0.636295540979927
0.0600691671582694,0.814188002054262,-0.657324536093046,0.899839375833692,-0.636375836272868
0.0590749500762993,0.805150438651416,-0.654656779946601,0.895232587489394,-0.63649627921228
0.0502374649032228,0.759141024964195,-0.654656779946601,0.891369972646867,-0.636576574505221
0.0396048655543664,0.763796739444449,-0.657517597393118,0.890909293812437,-0.638102185071105
0.0293589061818316,0.724360099141116,-0.655938004937986,0.892716572316739,-0.638222628010517
0.0235040722546693,0.645897616870945,-0.659623720666627,0.894311229820534,-0.67732643567291
0.0183672839978187,0.704230980652957,-0.663151477149753,0.898705397164327,-0.759829849170054
0.0133685814467979,0.787349177403384,-0.657113923765695,0.900193744167869,-0.805196689681866
0.00690617041398585,0.759414890521856,-0.643722489951635,0.898740833997744,-0.822219291785413
-0.00110280052411301,0.73695791479357,-0.645161674188533,0.903170438174954,-0.85457829484074
-0.00869751434472495,0.749555730446024,-0.644477184124643,0.906182569015457,-0.905365067626087
-0.0157122682008537,0.743119889840966,-0.641721672841802,0.909584505023554,-0.952940028693783
-0.0121496569904576,0.745858545417586,-0.646197184798009,0.916742745373925,-0.991963541063235
-0.00159990906509932,0.761605814983153,-0.653796779609919,0.91482915636937,-1.01850113538032
0.00834226175461185,0.766946193357562,-0.659500863475672,0.909052952522289,-1.01890261184503
0.0183949011389851,0.762016613319646,-0.663730661049968,0.900122870501034,-1.01930408830973
0.0264038720770852,0.751609722128489,-0.66390617132276,0.89576413999066,-1.01765803480444
0.0359594029204734,0.769137117818859,-0.660115149430445,0.894134045653446,-1.01669449128914
0.0477795393394615,0.760373419973673,-0.664011477486437,0.892645698649903,-1.00011351329677
0.0555951902894001,0.695056484471279,-0.667082907260303,0.887152989470163,-0.922508112669046
0.0661173210735932,0.680404677136361,-0.680720055456272,0.880171933286881,-0.828562619927772
0.0784621831747341,0.739970435927853,-0.685932710558206,0.882794258959789,-0.797287603327152
0.0846760399370529,0.767356991694056,-0.681035973947298,0.878116596948656,-0.770067499020065
0.0884872054179421,0.725455561371765,-0.678578830128204,0.873438934937522,-0.702619452949407
0.0932649708396362,0.747090940427065,-0.672190256198562,0.87910882828435,-0.63649627921228
0.0959990678150559,0.769137117818859,-0.670979235316294,0.879782128119286,-0.603856242631658
0.0973523077321825,0.723401569689299,-0.681071076001857,0.873120003436763,-0.605301557904601
0.0969380506146956,0.711488417931001,-0.681369443465604,0.868548651925882,-0.60783085963225
0.0992855076137936,0.697521274490238,-0.676472706854696,0.872730198269168,-0.580891788850458
0.10317952451818,0.679993878799867,-0.679333524301212,0.875033592441317,-0.551865040452192
0.104698467282303,0.685060391616615,-0.663800865159085,0.871808840600309,-0.553270208078664
0.108896272739513,0.659864760311708,-0.656394331647246,0.864260795082343,-0.556281281563962
0.113729272443539,0.685197324395446,-0.657517597393118,0.865182152751202,-0.554033013361606
0.116573837983622,0.69519341725011,-0.66115066003992,0.870852046098032,-0.512600642203916
0.122014414793298,0.68300639993415,-0.665433110696055,0.873580682271193,-0.470606203995638
0.129498660049246,0.705326442883605,-0.657517597393118,0.882936006293459,-0.469401774601519
0.133917402635784,0.740381234264345,-0.663256783313429,0.888641336473706,-0.43756469095031
0.133309825530136,0.803370312526613,-0.66601229459627,0.884530663797255,-0.406530560228513
0.136706733893535,0.81514653150608,-0.664362498032021,0.887578231471176,-0.375817610678481
0.139385596586625,0.778311614000536,-0.660764537439777,0.891405409480285,-0.336071440672558
0.141926373573884,0.742298293167979,-0.645161674188533,0.886479689635227,-0.333542138944908
0.149410618829833,0.691633165000504,-0.635052282475692,0.890377741311172,-0.333100514833731
0.152531355781574,0.68574505551077,-0.642757183451278,0.890944730645855,-0.332618743076084
0.152973230040229,0.725044763035272,-0.645512694734119,0.884778721631179,-0.334385239520791
0.153387487157717,0.767083126136393,-0.642651877287602,0.881943774957765,-0.33558966891491
0.151454287276106,0.739559637591359,-0.653042085436912,0.884282605963332,-0.336071440672558
0.148968744571178,0.76927405059769,-0.671260051752762,0.890767546478767,-0.336312326551382
0.148968744571178,0.818980649313348,-0.664801273714002,0.889704441476236,-0.334545830106674
0.148968744571178,0.759962621637181,-0.659623720666627,0.888995704807883,-0.334907158924909
0.148968744571178,0.747638671542389,-0.66115066003992,0.896543750325849,-0.336513064783735
0.144632853408139,0.82322556545711,-0.660571476139706,0.890696672811931,-0.316278650962537
0.12947104290808,0.753800646589785,-0.666293111032737,0.881624843457006,-0.276773366835438
0.113066461055558,0.61563547274929,-0.682440056129638,0.879534070285363,-0.242928900860697
0.0968551991911975,0.708749762354381,-0.684177607830282,0.884247169129914,-0.22209227234244
0.081941942961632,0.857869558501356,-0.667784948351472,0.892929193317245,-0.219081198857143
0.0746786348350113,0.718882787987876,-0.657728209720468,0.896898118660025,-0.259670469438949
0.0734910977648785,0.687662114414404,-0.658289842593404,0.898280155163315,-0.372645946607301
0.0777441375044211,0.818843716534517,-0.662291476813071,0.899201512832174,-0.446035844355613
0.0755900004934846,0.761058083867829,-0.660869843603453,0.896402002992178,-0.444670824375611
0.0732149263532201,0.733397662543964,-0.656008209047103,0.896402002992178,-0.444911710254435
0.0734358634825468,0.693961022240631,-0.649795145390252,0.902816069840778,-0.444831414961494
0.0780755431984124,0.722443040237482,-0.642827387560395,0.900902480836223,-0.442824032637962
0.0832399485964282,0.843765482281762,-0.646478001234476,0.896402002992178,-0.442141522647962
0.0806715544680022,0.885256114267559,-0.651041268327078,0.899307823332427,-0.482289169118591
0.0813067487148171,0.810627749804656,-0.65562208644696,0.897677728995214,-0.529623244307463
0.0865263883951659,0.775162160087424,-0.656359229592688,0.895445208489901,-0.510191783415679
0.0847312742193846,0.740107368706684,-0.670470255525196,0.886373379134974,-0.323545374973721
0.0799535087976905,0.756402369387574,-0.690109855050665,0.874147671605875,-0.0625856729146281
0.0829361600436034,0.841437625041635,-0.693005774551739,0.87117097759879,0.022928814067813
0.0872720512066441,0.833906322205929,-0.688688221841046,0.870072435762843,0.0656057622660923
0.0860016627130143,0.765576865569252,-0.687933527668039,0.86996612526259,0.118199179142617
0.0823838172202866,0.633984465112647,-0.675366992136104,0.869859814762337,0.148550799874413
0.0789316745745539,0.582086941935691,-0.651111472436195,0.877691354947643,0.183198218778567
0.078710737445226,0.714637871844115,-0.645688205006911,0.890023372976995,0.188176526940925
0.0839027599844083,0.758319428291208,-0.650005757717604,0.894594724487876,0.0707446610143328
0.0972418391675192,0.737916444245387,-0.641230244077984,0.903631117009384,-0.172630371890624
0.113425483890714,0.690126904433362,-0.631015546201467,0.914935466869624,-0.371802846031418
0.130106237154895,0.73161753641916,-0.626434728081585,0.912773820031145,-0.456996151842094
0.142589184961864,0.76804165558821,-0.637369018076551,0.908840331521783,-0.456875708902682
0.143721487749665,0.737642578687725,-0.650830655999728,0.907777226519252,-0.452981387195031
0.140517899374424,0.78283039570196,-0.649233512517317,0.905013153512673,-0.415403190098522
0.13841899664582,0.765029134453928,-0.656183719319896,0.901363159670652,-0.326235267287254
0.140794070786083,0.790498631316497,-0.663642905913572,0.896933555493443,-0.235702324495983
0.150018195935481,0.734903923111105,-0.676191890418228,0.889917062476742,-0.159020319737081
0.157143418356273,0.683143332712981,-0.674366583581187,0.885629205633203,-0.110240929275266
0.159021383955553,0.811997077592967,-0.672506174689588,0.887294736803834,-0.102974205264082
0.158137635438244,0.794195816344935,-0.684581281457704,0.880809796288399,-0.085148650231122
0.159435641073039,0.779133210673522,-0.68400209755749,0.877195239279796,-0.0414680108710769
0.158386189708738,0.762016613319646,-0.68075515751083,0.879037954617515,-0.0193065100192894
0.155652092733317,0.663698878118976,-0.677034339727631,0.877443297113719,-0.020470791766938
0.15476834421601,0.680541609915192,-0.679035156837465,0.874253982106129,-0.0238833417169411
0.158717595402728,0.709571359027367,-0.672084950034886,0.873084566603345,-0.0241242275957651
0.160595561002006,0.708202031239056,-0.663256783313429,0.870462240930437,0.0049426684489708
0.158938532532054,0.761879680540815,-0.645512694734119,0.867698167923858,0.0382652150195937
0.155652092733317,0.787075311845722,-0.625697584935857,0.884034548129408,0.0395900873531242
0.150625773041131,0.792552622998962,-0.632577587629319,0.900937917669641,0.035936651524297
0.145737539054773,0.751609722128489,-0.635122486584809,0.899449570666098,0.0341701550795891
0.144467150561144,0.666300600916766,-0.640370243741301,0.902426264673183,0.0360972421101794
0.150708624464628,0.67752908878091,-0.649900451553928,0.905757327014445,0.00972023837897596
0.161285989531152,0.79898846360402,-0.647338001571159,0.906643247849887,-0.0705349069158128
0.167168440599481,0.793785018008441,-0.652006574827437,0.906324316349128,-0.126942350207048
0.168217891963784,0.750240394340179,-0.663835967213643,0.907529168685329,-0.126902202560577
0.170344411833556,0.782419597365467,-0.669259234642929,0.905899074348115,-0.119234002084687
0.171559566044854,0.709845224585029,-0.682580464347871,0.892433077649397,-0.0458842519828463
0.165759966400023,0.664931273128456,-0.694567815979591,0.884353479630167,0.0630764605384427
0.155210218474663,0.72203224190099,-0.687617609177013,0.88995249931016,0.10117657703907
0.142147310703211,0.74640627653291,-0.678298013691737,0.88949182047573,0.100975838806717
0.128255888696782,0.827744347158533,-0.680965769838181,0.884991342631685,0.136105029468518
0.114557786678514,0.82733354882204,-0.67315556269892,0.882829695793206,0.174325588908558
0.101826284601053,0.742161360389148,-0.668574744579039,0.888818520640794,0.172840125989144
0.0961923878032174,0.790498631316497,-0.657429842256722,0.898988891831669,0.121451138506738
0.0946182107567629,0.770506445607169,-0.639124120804475,0.904198106344067,-0.0032875990775081
0.0946182107567629,0.685608122731939,-0.639685753677411,0.903453932842296,-0.0919737501311292
0.0981532048259937,0.734903923111105,-0.637913099922207,0.900867044002805,-0.133125087763525
0.104173741600151,0.744352284850445,-0.638474732795143,0.898315591996732,-0.160505782656494
0.105830770070102,0.730111275852019,-0.640475549904976,0.895338897989647,-0.158859729151198
0.103759484482663,0.778859345115861,-0.649514328953785,0.894204919320281,-0.159823272666493
0.103566164494501,0.763112075550294,-0.656218821374454,0.889704441476236,-0.161027702060612
0.107902055657542,0.735314721447598,-0.65907963882097,0.887082115803328,-0.16086711147473
0.111630369714933,0.769958714491845,-0.657903719993261,0.892964630150663,-0.160184601484729
0.113287398184886,0.757908629954715,-0.655078004601304,0.895232587489394,-0.158137071514727
0.117568055065594,0.767493924472887,-0.661361272367271,0.889810751976489,-0.158257514454139
0.115855792313311,0.793785018008441,-0.665152294259586,0.894275792987117,-0.155848655665901
0.108205844210367,0.739148839254867,-0.665362906586938,0.896012197824583,-0.15512599802943
0.104063273035488,0.719019720766707,-0.657394740202163,0.897039865993696,-0.155487326847666
0.10784682137521,0.719156653545538,-0.669259234642929,0.897252486994202,-0.152395958069427
0.115469152336989,0.666026735359104,-0.686213526994673,0.896402002992178,-0.150268132806483
0.115883409454476,0.675201231540782,-0.685546587958063,0.896295692491924,-0.151271823968249
0.116297666571964,0.723949300804624,-0.686968221167681,0.890129683477249,-0.155005555090018
0.112403649667578,0.760921151088998,-0.683142097220806,0.889243762641807,-0.154122306867664
0.111216112597446,0.823499431014772,-0.680509443128921,0.890980167479272,-0.151793743372367
0.11232079824408,0.81117548091998,-0.671260051752762,0.892929193317245,-0.151753595725897
0.108951507021845,0.741339763716162,-0.667258417533096,0.895835013657495,-0.151673300432956
0.110498066927133,0.768452453924704,-0.662800456604169,0.89147628314712,-0.189612826347701
0.112707438220403,0.712994678498142,-0.650584941617818,0.893850550986105,-0.233895680404805
0.110194278374308,0.632341271766674,-0.652936779273236,0.897323360661038,-0.239155022092458
0.0989541019198036,0.726824889160075,-0.654762086110278,0.898173844663062,-0.239837532082459
0.0878243940299608,0.715048670180607,-0.65030412518135,0.901469470170905,-0.233494203940099
0.0865263883951659,0.652196524697171,-0.650005757717604,0.900193744167869,-0.237549116233632
0.0939553993687828,0.741065898158501,-0.649935553608487,0.901930149005336,-0.276652923896026
0.10878580417485,0.800494724171161,-0.652831473109561,0.901008791336476,-0.313508463356064
0.123892380392576,0.716691863526579,-0.646004123497937,0.901646654337994,-0.313428168063123
0.135187791129414,0.759277957743025,-0.647653920062185,0.900370928334958,-0.314913630982536
0.143279613491011,0.777353084548719,-0.655323718983213,0.896118508324836,-0.257221463004241
0.148830658865349,0.701218459518675,-0.658360046702521,0.890767546478767,-0.133928040692937
0.155210218474663,0.682458668818826,-0.666749437741998,0.887188426303581,-0.0697721016328711
0.158938532532054,0.717102661863073,-0.670505357579755,0.885345710965862,-0.070615202208754
0.153111315746057,0.694919551692448,-0.667942907596986,0.883573869294978,-0.0729036180575801
0.139247510880795,0.781598000692481,-0.670680867852547,0.886231631801304,-0.0730240609969919
0.124665660345221,0.808710690901022,-0.668083315815219,0.887365610470669,-0.0731445039364037
0.117871843618419,0.693550223904138,-0.661501680585505,0.889669004642819,-0.0732649468758159
0.122621991898946,0.718471989651383,-0.661501680585505,0.890484051811425,-0.0734255374616983
0.132729865565652,0.755033041599264,-0.664502906250255,0.888038910305605,-0.0735459804011101
0.136126773929053,0.745173881523431,-0.666679233632881,0.885948137133963,-0.0747905574416998
0.135712516811565,0.782556530144298,-0.66601229459627,0.88704667896991,-0.0773600068158201
0.131956585613008,0.775162160087424,-0.668873112042786,0.891228225313197,-0.0765972015328779
0.133613614082959,0.701355392297506,-0.667644540133238,0.893850550986105,-0.0722612557140502
0.135215408270579,0.73148060364033,-0.663642905913572,0.893177251151169,-0.0711772692593432
0.124085700380737,0.767767790030548,-0.660659231276101,0.895019966488888,-0.0758343962499362
0.116214815148467,0.749555730446024,-0.61548288705934,0.88353843246156,-0.0825390532105311
0.118148015030077,0.761879680540815,-0.583768180765755,0.879746691285869,-0.136336899481175
0.130492877131216,0.730385141409681,-0.615798805550366,0.896083071491418,-0.212938608947136
0.141871139291552,0.696151946701927,-0.631506974965286,0.902532575173436,-0.245899826699524
0.141788287868054,0.721621443564496,-0.644758000561111,0.90430441684432,-0.259871207671303
0.138860870904473,0.681774004924671,-0.661659639831018,0.90476509567875,-0.258546335337772
0.137286693858019,0.719567451882031,-0.662660048385935,0.897323360661038,-0.256860134186006
0.130382408566553,0.837740440013197,-0.66276535454961,0.893637929985598,-0.251560644851882
0.120799260582,0.755580772714588,-0.659430659366555,0.892787445983575,-0.238432364455986
0.1127902896439,0.670134718724035,-0.661255966203596,0.888818520640794,-0.198967227975357
0.116380517995462,0.688894509423884,-0.665801682268919,0.886798621135987,-0.162713903212379
0.128918700084763,0.669039256493387,-0.66601229459627,0.890519488644843,-0.164199366131792
0.136099156787887,0.721484510785665,-0.669153928479253,0.889739878309654,-0.164600842596498
0.143058676361684,0.8178851870827,-0.670119234979612,0.884140858629661,-0.165042466707675
0.147256481818895,0.752294386022644,-0.671821684625698,0.882829695793206,-0.165484090818852
0.150460070194134,0.718882787987876,-0.665801682268919,0.884743284797761,-0.165925714930029
0.152420887216911,0.760236487194842,-0.660501272030589,0.886869494802822,-0.166327191394735
0.142230162126708,0.710392955700353,-0.664871477823119,0.885912700300545,-0.167089996677678
0.127593077308802,0.718608922430214,-0.666644131578322,0.885097653131938,-0.12453349141881
0.125770345991855,0.799536194719344,-0.664766171659444,0.887294736803834,-0.0763563156540543
0.134884002576589,0.769547916155352,-0.666468621305529,0.887082115803328,-0.0803710803011173
0.139385596586625,0.777626950106382,-0.666187804869062,0.883432121961307,-0.0821375767458248
0.138198059516493,0.73695791479357,-0.667714744242355,0.884495226963838,-0.0820572814528836
0.135712516811565,0.689442240539207,-0.66162453777646,0.882971443126877,-0.0837033349581797
0.127593077308802,0.804054976420767,-0.658869026493619,0.881695717123841,-0.0839040731905327
0.111022792609285,0.787212244624553,-0.656587392947318,0.889669004642819,-0.08181639557406
0.0843998685253946,0.695467282807773,-0.647969838553211,0.894452977154205,-0.0791265032605275
0.0584673729706496,0.70190312341283,-0.652217187154787,0.893708803652434,-0.0828200867358258
0.0428360710707724,0.680404677136361,-0.650374329290468,0.896650060826101,-0.176243660072981
0.0360146372028051,0.719019720766707,-0.637333916021993,0.908485963187606,-0.347393076977275
0.0356279972264821,0.832810859975281,-0.629435953746335,0.916034008705572,-0.460729882963863
0.0426979853649426,0.769410983376521,-0.632015954756384,0.911923336029121,-0.521914896185103
0.0521430476436674,0.714774804622945,-0.66415188570467,0.915077214203294,-0.545883041128069
0.0618642813340507,0.759962621637181,-0.692689856060713,0.909478194523301,-0.541787981188064
0.0713093436127755,0.730385141409681,-0.686002914667323,0.895019966488888,-0.542430343531594
0.0800363602211874,0.735451654226429,-0.673927807899206,0.890023372976995,-0.545682302895715
0.077578434657426,0.776805353433396,-0.675718012681688,0.887578231471176,-0.544116544683361
0.0670286867320677,0.736136318120584,-0.682211892775007,0.880242806953716,-0.492486671322131
0.0587159272411428,0.753252915474461,-0.679333524301212,0.877691354947643,-0.436761738020897
0.0562580016773815,0.74092896537967,-0.670505357579755,0.878754459950174,-0.43632011390972
0.0712264921892786,0.683827996607136,-0.669943724706819,0.877372423446884,-0.433630221596188
0.0978770334143341,0.706011106777761,-0.670979235316294,0.872659324602333,-0.432907563959716
0.122014414793298,0.672873374300655,-0.664292293922904,0.870355930430184,-0.403920963207922
0.138998956610303,0.712173081825156,-0.657043719656578,0.874218545272711,-0.370839302516123
0.148444018889026,0.803644178084275,-0.655499229256005,0.875104466108153,-0.336673655369617
0.155348304180492,0.73024820863085,-0.655218412819537,0.873226313937015,-0.266776602864251
0.159435641073039,0.722853838573976,-0.65932535320288,0.872907382436257,-0.226468365807739
0.15543115560399,0.775709891202747,-0.665942090487153,0.872588450935498,-0.223698178201265
0.146897458983738,0.738053377024218,-0.666187804869062,0.871206414432208,-0.187926625195934
0.134580214023764,0.767904722809379,-0.669434744915721,0.874962718774482,-0.144446724068242
0.12146207196998,0.761058083867829,-0.649689839226577,0.872978256103092,-0.147377502260598
0.11886606070039,0.644665221861465,-0.623012277762134,0.867166615422593,-0.15002724692766
0.132067054177671,0.70861282957555,-0.633156771529534,0.872907382436257,-0.150308280452954
0.139689385139449,0.80309644696895,-0.645898817334261,0.88003018595321,-0.15898017209061
0.139689385139449,0.782556530144298,-0.653340452900658,0.887188426303581,-0.173794653638273
0.139689385139449,0.768315521145873,-0.657622903556793,0.890484051811425,-0.179495619437102
0.139689385139449,0.716417997968918,-0.657658005611351,0.890377741311172,-0.177809418285336
0.138336145222322,0.647130011880424,-0.652585758727651,0.893035503817498,-0.175239968911215
0.136154391070219,0.73832724258188,-0.655218412819537,0.892433077649397,-0.17684587477004
0.129388191484583,0.807341363112712,-0.661501680585505,0.890590362311678,-0.178491928275336
0.123809528969079,0.685060391616615,-0.66276535454961,0.896083071491418,-0.176524693598275
0.121821094805136,0.665752869801442,-0.659430659366555,0.895197150655976,-0.175641445375922
0.124858980333381,0.690263837212193,-0.657517597393118,0.894134045653446,-0.172951553062389
0.137286693858019,0.713816275171128,-0.668013111706103,0.891440846313703,-0.163516856141792
0.147532653230553,0.807615228670374,-0.676683319182047,0.888570462806871,-0.107149560497027
0.156950098368113,0.795565144133244,-0.67961434073768,0.883361248294472,-0.0484537013569665
0.160678412425504,0.731206738082667,-0.680579647238037,0.877372423446884,-0.0113974236645752
0.160457475296177,0.775025227308592,-0.682966586948014,0.882191832791689,0.0530796965672558
0.160264155308016,0.757497831618222,-0.688424956431858,0.885310274132444,0.119363460890265
0.160043218178689,0.718745855209045,-0.687933527668039,0.888003473472188,0.159470959714425
0.15382936141637,0.752979049916799,-0.679070258892024,0.891653467314208,0.159390664421483
0.144108127725987,0.686155853847264,-0.674471889744863,0.8890311416413,0.158627859138541
0.138805636622141,0.67903534934805,-0.667047805205745,0.891582593647373,0.157543872683834
0.138087590951828,0.793100354114287,-0.65562208644696,0.890802983312184,0.148550799874413
0.144246213431816,0.793100354114287,-0.654358412482855,0.888960267974465,0.100333476463187
0.152503738640409,0.747912537100051,-0.653937187828153,0.894878219155217,0.0576966759113782
0.163826766518412,0.775162160087424,-0.652076778936554,0.897606855328379,0.0575762329719664
0.176475417172376,0.682184803261164,-0.657903719993261,0.895090840155723,0.058058004729614
0.184953879510296,0.686703584962587,-0.661220864149037,0.891901525148133,0.0609084876290288
0.183296851040345,0.82993527161983,-0.656183719319896,0.889881625643325,0.0637991181749138
0.179734239829949,0.754348377705109,-0.658658414166268,0.887365610470669,0.0624340981949127
0.176420182890045,0.723949300804624,-0.657728209720468,0.892468514482815,0.0644414805184442
0.164268640777065,0.771328042280155,-0.655797596719752,0.894417540320787,0.068135063993742
0.15496166420417,0.736273250899415,-0.658693516220827,0.891015604312691,0.0993297853014212
0.145323281937285,0.743393755398628,-0.664766171659444,0.888499589140036,0.134659714195576
0.142451099256036,0.782419597365467,-0.668188621978895,0.882687948459536,0.13048435896263
0.14756027037172,0.741613629273824,-0.670505357579755,0.881305911956247,0.126349151376155
0.153553190004712,0.760099554416012,-0.667433927805888,0.896224818825089,0.127553580770274
0.221933231531385,0.788992370749356,-0.668118417869778,0.904552474678244,0.123538816123211
0.30111157525391,0.75448531048394,-0.675051073645078,0.900548112502046,0.152886745693241
0.357616246079263,0.702587787306985,-0.577590219163463,0.885877263467127,0.296856205936919
0.408376551542117,0.666163668137935,-0.392549738558446,0.870320493596766,0.437935035634712
0.395120323782503,0.702998585643478,-0.315061953120604,0.872694761435751,0.458731516506498
0.384377255868983,0.73558858700526,-0.324100732169413,0.877159802446378,0.437252525644712
0.378770976212312,0.704915644547113,-0.325627671542707,0.888145220805858,0.323433947900476
0.381477456046567,0.752842117137968,-0.312850523683421,0.900654423002299,0.16557340197796
0.391971969689595,0.82993527161983,-0.309533379527645,0.905792763847862,0.0981253559073025
0.399014340686889,0.720389048555017,-0.305128071680555,0.905438395513686,0.0964391547555357
