Out1,Out2
-0.0268569806119759,-0.131036124696739
-0.0268569806119759,-0.131036124696739
-0.122686360639454,-0.131036124696739
-0.122686360639454,-0.00368754649735739
-0.122686360639454,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
-0.0268569806119759,0.251009609901406
-0.122686360639454,0.251009609901406
-0.122686360639454,0.123661031702024
-0.122686360639454,0.123661031702024
-0.218515740666933,-0.00368754649735739
-0.218515740666933,-0.131036124696739
-0.314345120694411,-0.258384702896121
-0.314345120694411,-0.385733281095503
-0.218515740666933,-0.385733281095503
-0.122686360639454,-0.513081859294885
-0.122686360639454,-0.767779015693649
-0.0268569806119759,-0.895127593893029
0.0689723994155025,-0.767779015693649
0.0689723994155025,-0.513081859294885
0.164801779442981,-0.385733281095503
0.260631159470459,-0.258384702896121
0.356460539497938,-0.131036124696739
0.356460539497938,-0.00368754649735739
0.356460539497938,0.123661031702024
0.260631159470459,0.251009609901406
0.260631159470459,0.123661031702024
0.164801779442981,-0.00368754649735739
0.164801779442981,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
0.0689723994155025,0.123661031702024
0.0689723994155025,0.123661031702024
0.0689723994155025,0.123661031702024
0.0689723994155025,0.123661031702024
0.164801779442981,0.123661031702024
0.164801779442981,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
0.0689723994155025,-0.131036124696739
0.0689723994155025,-0.258384702896121
0.0689723994155025,-0.258384702896121
0.0689723994155025,-0.258384702896121
0.0689723994155025,-0.258384702896121
0.0689723994155025,-0.131036124696739
0.164801779442981,-0.131036124696739
0.164801779442981,-0.131036124696739
0.0689723994155025,-0.131036124696739
-0.122686360639454,-0.00368754649735739
-0.218515740666933,-0.00368754649735739
-0.314345120694411,-0.00368754649735739
-0.506003880749368,0.123661031702024
-0.601833260776846,0.123661031702024
-0.697662640804324,0.251009609901406
-0.889321400859281,0.251009609901406
-0.793492020831803,0.251009609901406
-0.601833260776846,0.378358188100788
-0.506003880749368,0.378358188100788
-0.410174500721889,0.50570676630017
-0.314345120694411,0.251009609901406
-0.218515740666933,0.123661031702024
-0.122686360639454,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
0.0689723994155025,-0.131036124696739
0.260631159470459,-0.131036124696739
0.260631159470459,-0.258384702896121
0.164801779442981,-0.258384702896121
0.164801779442981,-0.385733281095503
0.164801779442981,-0.385733281095503
0.164801779442981,-0.640430437494267
0.164801779442981,-0.640430437494267
0.164801779442981,-0.640430437494267
0.164801779442981,-0.513081859294885
0.164801779442981,-0.513081859294885
0.164801779442981,-0.385733281095503
0.0689723994155025,-0.385733281095503
-0.0268569806119759,-0.258384702896121
0.0689723994155025,-0.258384702896121
0.0689723994155025,-0.131036124696739
0.0689723994155025,-0.258384702896121
0.164801779442981,-0.385733281095503
0.164801779442981,-0.385733281095503
0.164801779442981,-0.385733281095503
0.164801779442981,-0.385733281095503
0.260631159470459,-0.385733281095503
0.260631159470459,-0.258384702896121
0.260631159470459,-0.258384702896121
0.260631159470459,-0.258384702896121
0.356460539497938,-0.258384702896121
0.356460539497938,-0.385733281095503
0.356460539497938,-0.513081859294885
0.356460539497938,-0.385733281095503
0.356460539497938,-0.258384702896121
0.356460539497938,-0.131036124696739
0.452289919525416,-0.00368754649735739
0.356460539497938,-0.00368754649735739
0.260631159470459,0.123661031702024
0.356460539497938,0.251009609901406
0.356460539497938,0.378358188100788
0.356460539497938,0.378358188100788
0.356460539497938,0.251009609901406
0.452289919525416,0.251009609901406
0.452289919525416,0.123661031702024
0.452289919525416,0.123661031702024
0.548119299552894,-0.00368754649735739
0.548119299552894,-0.131036124696739
0.643948679580373,-0.131036124696739
0.643948679580373,-0.258384702896121
0.739778059607851,-0.258384702896121
0.739778059607851,-0.131036124696739
0.739778059607851,0.123661031702024
0.739778059607851,0.251009609901406
0.739778059607851,0.251009609901406
0.835607439635329,0.378358188100788
0.835607439635329,0.50570676630017
1.21892495974524,0.633055344499552
1.02726619969029,0.633055344499552
0.260631159470459,0.760403922698934
-0.122686360639454,0.887752500898314
-0.0268569806119759,1.0151010790977
-0.0268569806119759,0.887752500898314
0.0689723994155025,0.760403922698934
0.0689723994155025,0.633055344499552
0.0689723994155025,0.50570676630017
0.164801779442981,0.378358188100788
0.164801779442981,0.251009609901406
0.164801779442981,0.123661031702024
0.260631159470459,-0.00368754649735739
0.260631159470459,-0.131036124696739
0.356460539497938,-0.258384702896121
0.356460539497938,-0.385733281095503
0.356460539497938,-0.513081859294885
0.356460539497938,-0.640430437494267
0.452289919525416,-0.640430437494267
0.452289919525416,-0.767779015693649
0.452289919525416,-0.895127593893029
0.548119299552894,-0.895127593893029
0.835607439635329,-1.02247617209241
0.931436819662808,-1.14982475029179
0.548119299552894,-0.767779015693649
0.260631159470459,-0.258384702896121
-0.0268569806119759,-0.258384702896121
-0.410174500721889,-0.258384702896121
-0.506003880749368,-0.258384702896121
-0.410174500721889,-0.258384702896121
-0.314345120694411,-0.258384702896121
-0.218515740666933,-0.131036124696739
-0.122686360639454,-0.131036124696739
-0.0268569806119759,-0.131036124696739
0.164801779442981,-0.131036124696739
0.260631159470459,-0.00368754649735739
0.356460539497938,-0.00368754649735739
0.356460539497938,-0.00368754649735739
0.356460539497938,-0.00368754649735739
0.356460539497938,-0.00368754649735739
0.356460539497938,0.123661031702024
0.452289919525416,0.123661031702024
0.452289919525416,0.123661031702024
0.452289919525416,0.123661031702024
0.452289919525416,0.123661031702024
0.452289919525416,0.123661031702024
0.452289919525416,0.123661031702024
0.260631159470459,-0.00368754649735739
0.164801779442981,-0.00368754649735739
0.164801779442981,-0.00368754649735739
0.164801779442981,-0.00368754649735739
0.164801779442981,-0.131036124696739
0.164801779442981,-0.131036124696739
0.260631159470459,-0.131036124696739
0.260631159470459,-0.258384702896121
0.260631159470459,-0.385733281095503
0.260631159470459,-0.258384702896121
0.164801779442981,-0.131036124696739
0.0689723994155025,-0.131036124696739
-0.0268569806119759,-0.00368754649735739
-0.0268569806119759,0.123661031702024
-0.0268569806119759,0.123661031702024
-0.122686360639454,0.251009609901406
-0.122686360639454,0.378358188100788
-0.218515740666933,0.251009609901406
-0.218515740666933,0.251009609901406
-0.314345120694411,0.123661031702024
-0.218515740666933,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
-0.0268569806119759,-0.131036124696739
0.0689723994155025,-0.131036124696739
0.0689723994155025,-0.258384702896121
0.164801779442981,-0.258384702896121
0.164801779442981,-0.385733281095503
0.260631159470459,-0.513081859294885
0.260631159470459,-0.513081859294885
0.356460539497938,-0.513081859294885
0.356460539497938,-0.513081859294885
0.260631159470459,-0.640430437494267
0.164801779442981,-0.640430437494267
0.0689723994155025,-0.640430437494267
-0.122686360639454,-0.640430437494267
-0.218515740666933,-0.640430437494267
-0.314345120694411,-0.640430437494267
-0.410174500721889,-0.513081859294885
-0.601833260776846,-0.513081859294885
-0.697662640804324,-0.513081859294885
-0.793492020831803,-0.640430437494267
-0.793492020831803,-0.767779015693649
-0.506003880749368,-0.767779015693649
-0.314345120694411,-0.895127593893029
-0.122686360639454,-0.895127593893029
0.164801779442981,-1.02247617209241
0.452289919525416,-1.14982475029179
0.643948679580373,-1.27717332849117
0.643948679580373,-1.40452190669056
0.643948679580373,-1.27717332849117
0.643948679580373,-1.27717332849117
0.739778059607851,-1.27717332849117
-0.122686360639454,-0.131036124696739
-0.793492020831803,1.39714681369584
-0.793492020831803,2.4159354392909
-0.793492020831803,2.79798117388904
-0.793492020831803,2.54328401749028
-0.793492020831803,2.16123828289213
-0.697662640804324,1.90654112649337
-0.697662640804324,1.65184397009461
-0.697662640804324,1.26979823549646
-0.697662640804324,1.0151010790977
-0.506003880749368,0.760403922698934
-0.410174500721889,0.760403922698934
-0.410174500721889,0.633055344499552
-0.410174500721889,0.50570676630017
-0.410174500721889,0.50570676630017
-0.506003880749368,0.378358188100788
-0.506003880749368,0.378358188100788
-0.506003880749368,0.251009609901406
-0.506003880749368,0.123661031702024
-0.601833260776846,0.251009609901406
-0.697662640804324,0.251009609901406
-0.697662640804324,0.251009609901406
-0.697662640804324,0.251009609901406
-0.601833260776846,0.123661031702024
-0.506003880749368,0.123661031702024
-0.506003880749368,0.123661031702024
-0.410174500721889,-0.00368754649735739
-0.314345120694411,-0.00368754649735739
-0.314345120694411,-0.00368754649735739
-0.218515740666933,-0.258384702896121
-0.0268569806119759,-0.385733281095503
0.0689723994155025,-0.513081859294885
0.0689723994155025,-0.513081859294885
0.0689723994155025,-0.640430437494267
0.0689723994155025,-0.640430437494267
0.0689723994155025,-0.640430437494267
0.0689723994155025,-0.767779015693649
0.0689723994155025,-0.767779015693649
0.0689723994155025,-0.895127593893029
0.0689723994155025,-0.767779015693649
0.0689723994155025,-0.640430437494267
0.0689723994155025,-0.640430437494267
0.0689723994155025,-0.640430437494267
-0.0268569806119759,-0.513081859294885
-0.0268569806119759,-0.513081859294885
-0.0268569806119759,-0.513081859294885
-0.0268569806119759,-0.513081859294885
-0.0268569806119759,-0.513081859294885
-0.122686360639454,-0.513081859294885
-0.122686360639454,-0.513081859294885
-0.0268569806119759,-0.513081859294885
0.0689723994155025,-0.513081859294885
0.0689723994155025,-0.513081859294885
-0.0268569806119759,-0.640430437494267
-0.0268569806119759,-0.640430437494267
-0.0268569806119759,-0.767779015693649
-0.0268569806119759,-0.767779015693649
-0.122686360639454,-0.895127593893029
-0.122686360639454,-0.895127593893029
-0.122686360639454,-0.895127593893029
0.0689723994155025,-0.895127593893029
0.164801779442981,-0.767779015693649
0.164801779442981,-0.640430437494267
0.0689723994155025,-0.513081859294885
0.0689723994155025,-0.385733281095503
0.0689723994155025,-0.258384702896121
0.0689723994155025,-0.131036124696739
-0.0268569806119759,-0.00368754649735739
-0.0268569806119759,0.251009609901406
-0.0268569806119759,0.123661031702024
-0.0268569806119759,-0.00368754649735739
-0.0268569806119759,0.123661031702024
-0.122686360639454,0.123661031702024
-0.218515740666933,0.251009609901406
-0.218515740666933,0.251009609901406
-0.314345120694411,0.251009609901406
-0.410174500721889,0.378358188100788
-0.506003880749368,0.378358188100788
-0.601833260776846,0.50570676630017
-0.601833260776846,0.50570676630017
-0.697662640804324,0.50570676630017
-0.697662640804324,0.378358188100788
-0.697662640804324,0.251009609901406
-0.601833260776846,0.251009609901406
-0.601833260776846,0.123661031702024
-0.506003880749368,-0.00368754649735739
-0.506003880749368,-0.131036124696739
-0.410174500721889,-0.131036124696739
-0.410174500721889,-0.258384702896121
-0.314345120694411,-0.385733281095503
-0.122686360639454,-0.513081859294885
-0.0268569806119759,-0.385733281095503
-0.122686360639454,-0.385733281095503
-0.218515740666933,-0.385733281095503
-0.314345120694411,-0.258384702896121
-0.410174500721889,-0.258384702896121
-0.506003880749368,-0.258384702896121
-0.601833260776846,-0.258384702896121
-0.697662640804324,-0.131036124696739
-0.793492020831803,-0.385733281095503
-1.08098016091424,-0.513081859294885
-1.08098016091424,-0.513081859294885
-0.793492020831803,-0.513081859294885
-0.601833260776846,-0.513081859294885
-0.122686360639454,-0.513081859294885
0.164801779442981,-0.513081859294885
-0.122686360639454,-0.513081859294885
-0.410174500721889,-0.513081859294885
-0.601833260776846,-0.513081859294885
-0.98515078088676,-0.131036124696739
-1.17680954094171,0.123661031702024
-1.08098016091424,0.123661031702024
-0.98515078088676,-0.00368754649735739
-0.889321400859281,-0.00368754649735739
-0.793492020831803,-0.00368754649735739
-0.697662640804324,-0.131036124696739
-0.601833260776846,-0.131036124696739
-0.506003880749368,-0.258384702896121
-0.410174500721889,-0.258384702896121
-0.314345120694411,-0.258384702896121
-0.314345120694411,-0.00368754649735739
-0.122686360639454,0.50570676630017
-0.0268569806119759,1.14244965729708
0.0689723994155025,1.65184397009461
0.164801779442981,1.52449539189522
0.356460539497938,1.0151010790977
0.452289919525416,0.378358188100788
0.548119299552894,-0.385733281095503
0.835607439635329,-0.895127593893029
1.12309557971776,-1.02247617209241
1.02726619969029,-1.02247617209241
1.02726619969029,-1.02247617209241
0.931436819662808,-1.02247617209241
0.931436819662808,-1.02247617209241
0.931436819662808,-1.14982475029179
0.835607439635329,-1.14982475029179
0.835607439635329,-1.14982475029179
0.835607439635329,-1.14982475029179
0.739778059607851,-0.895127593893029
0.548119299552894,-0.640430437494267
0.260631159470459,-0.385733281095503
0.0689723994155025,-0.131036124696739
-0.122686360639454,-0.00368754649735739
-0.601833260776846,0.887752500898314
-0.889321400859281,1.26979823549646
-0.601833260776846,0.760403922698934
-0.314345120694411,0.123661031702024
-0.0268569806119759,-0.385733281095503
0.164801779442981,-0.513081859294885
0.452289919525416,-0.385733281095503
0.548119299552894,-0.385733281095503
0.548119299552894,-0.258384702896121
0.452289919525416,-0.131036124696739
0.356460539497938,-0.00368754649735739
0.260631159470459,0.123661031702024
0.164801779442981,0.251009609901406
0.164801779442981,0.251009609901406
0.0689723994155025,0.251009609901406
-0.0268569806119759,0.123661031702024
-0.122686360639454,0.251009609901406
-0.218515740666933,0.378358188100788
-0.218515740666933,0.50570676630017
-0.314345120694411,0.50570676630017
-0.314345120694411,0.633055344499552
-0.410174500721889,0.760403922698934
-0.506003880749368,0.887752500898314
-0.506003880749368,0.887752500898314
-0.601833260776846,0.760403922698934
-0.601833260776846,0.633055344499552
-0.697662640804324,0.50570676630017
-0.601833260776846,0.378358188100788
-0.506003880749368,0.251009609901406
-0.506003880749368,0.123661031702024
-0.410174500721889,-0.00368754649735739
-0.314345120694411,-0.00368754649735739
-0.218515740666933,-0.131036124696739
-0.218515740666933,-0.258384702896121
-0.122686360639454,-0.385733281095503
-0.0268569806119759,-0.513081859294885
-0.0268569806119759,-0.385733281095503
-0.0268569806119759,-0.385733281095503
-0.0268569806119759,-0.258384702896121
-0.0268569806119759,-0.258384702896121
-0.0268569806119759,-0.131036124696739
-0.0268569806119759,-0.131036124696739
-0.122686360639454,-0.131036124696739
-0.122686360639454,-0.00368754649735739
-0.122686360639454,-0.00368754649735739
-0.122686360639454,-0.00368754649735739
-0.0268569806119759,-0.131036124696739
-0.0268569806119759,-0.131036124696739
-0.0268569806119759,-0.258384702896121
-0.0268569806119759,-0.385733281095503
-0.0268569806119759,-0.385733281095503
-0.0268569806119759,-0.513081859294885
-0.122686360639454,-0.513081859294885
-0.122686360639454,-0.640430437494267
-0.122686360639454,-0.513081859294885
-0.122686360639454,-0.513081859294885
-0.314345120694411,-0.513081859294885
-0.410174500721889,-0.513081859294885
-0.410174500721889,-0.513081859294885
-0.410174500721889,-0.513081859294885
-0.410174500721889,-0.513081859294885
-0.410174500721889,-0.513081859294885
-0.410174500721889,-0.513081859294885
-0.410174500721889,-0.513081859294885
-0.410174500721889,-0.385733281095503
-0.410174500721889,-0.385733281095503
-0.314345120694411,-0.513081859294885
-0.314345120694411,-0.513081859294885
-0.218515740666933,-0.513081859294885
-0.218515740666933,-0.513081859294885
-0.218515740666933,-0.513081859294885
-0.122686360639454,-0.513081859294885
-0.122686360639454,-0.513081859294885
-0.122686360639454,-0.513081859294885
-0.0268569806119759,-0.640430437494267
-0.0268569806119759,-0.640430437494267
-0.0268569806119759,-0.640430437494267
-0.0268569806119759,-0.513081859294885
-0.0268569806119759,-0.513081859294885
-0.0268569806119759,-0.513081859294885
-0.122686360639454,-0.385733281095503
-0.122686360639454,-0.385733281095503
-0.218515740666933,-0.385733281095503
-0.218515740666933,-0.258384702896121
-0.314345120694411,-0.258384702896121
-0.314345120694411,-0.131036124696739
-0.410174500721889,-0.258384702896121
-0.410174500721889,-0.258384702896121
-0.410174500721889,-0.385733281095503
-0.410174500721889,-0.385733281095503
-0.314345120694411,-0.513081859294885
-0.314345120694411,-0.513081859294885
-0.314345120694411,-0.513081859294885
-0.314345120694411,-0.640430437494267
-0.314345120694411,-0.640430437494267
-0.314345120694411,-0.767779015693649
-0.314345120694411,-0.640430437494267
-0.314345120694411,-0.513081859294885
-0.218515740666933,-0.513081859294885
-0.218515740666933,-0.385733281095503
-0.218515740666933,-0.385733281095503
-0.218515740666933,-0.258384702896121
-0.218515740666933,-0.258384702896121
-0.218515740666933,-0.131036124696739
-0.218515740666933,-0.00368754649735739
-0.122686360639454,-0.00368754649735739
-0.218515740666933,-0.00368754649735739
-0.218515740666933,-0.00368754649735739
-0.314345120694411,-0.00368754649735739
-0.314345120694411,-0.131036124696739
-0.410174500721889,-0.131036124696739
-0.410174500721889,-0.131036124696739
-0.506003880749368,-0.131036124696739
-0.506003880749368,-0.131036124696739
-0.601833260776846,-0.131036124696739
-0.601833260776846,-0.00368754649735739
-0.793492020831803,-0.00368754649735739
-0.889321400859281,-0.00368754649735739
-0.889321400859281,-0.00368754649735739
-0.889321400859281,-0.00368754649735739
-0.889321400859281,-0.00368754649735739
-0.889321400859281,-0.00368754649735739
-0.889321400859281,-0.00368754649735739
-0.889321400859281,-0.00368754649735739
-0.793492020831803,0.251009609901406
-0.793492020831803,0.378358188100788
-0.697662640804324,0.378358188100788
-0.601833260776846,0.378358188100788
-0.601833260776846,0.50570676630017
-0.697662640804324,0.50570676630017
-0.697662640804324,0.50570676630017
-0.793492020831803,0.633055344499552
-0.793492020831803,0.633055344499552
-0.889321400859281,0.633055344499552
-0.98515078088676,0.760403922698934
-0.98515078088676,0.887752500898314
-1.08098016091424,0.887752500898314
-1.17680954094171,0.760403922698934
-1.08098016091424,0.760403922698934
-0.98515078088676,0.633055344499552
-0.793492020831803,0.633055344499552
-0.697662640804324,0.50570676630017
-0.601833260776846,0.50570676630017
-0.506003880749368,0.378358188100788
-0.410174500721889,0.251009609901406
-0.314345120694411,0.123661031702024
-0.314345120694411,0.123661031702024
-0.410174500721889,0.123661031702024
-0.410174500721889,-0.00368754649735739
-0.410174500721889,-0.00368754649735739
-0.506003880749368,-0.131036124696739
-0.506003880749368,-0.131036124696739
-0.601833260776846,-0.131036124696739
-0.601833260776846,-0.258384702896121
-0.601833260776846,-0.258384702896121
-0.697662640804324,-0.258384702896121
-0.697662640804324,-0.258384702896121
-0.697662640804324,-0.131036124696739
-0.601833260776846,-0.131036124696739
-0.506003880749368,-0.131036124696739
-0.506003880749368,-0.00368754649735739
-0.410174500721889,-0.00368754649735739
-0.314345120694411,-0.00368754649735739
-0.314345120694411,0.123661031702024
-0.218515740666933,0.251009609901406
-0.218515740666933,0.251009609901406
-0.122686360639454,0.123661031702024
-0.122686360639454,0.123661031702024
-0.0268569806119759,-0.00368754649735739
0.0689723994155025,-0.131036124696739
0.0689723994155025,-0.131036124696739
0.164801779442981,-0.258384702896121
0.260631159470459,-0.258384702896121
0.356460539497938,-0.385733281095503
0.356460539497938,-0.513081859294885
0.452289919525416,-0.640430437494267
0.643948679580373,-0.640430437494267
0.739778059607851,-0.513081859294885
0.739778059607851,-0.513081859294885
0.739778059607851,-0.513081859294885
0.739778059607851,-0.385733281095503
0.643948679580373,-0.385733281095503
0.643948679580373,-0.385733281095503
0.643948679580373,-0.385733281095503
0.643948679580373,-0.513081859294885
0.548119299552894,-0.640430437494267
0.452289919525416,-0.640430437494267
0.260631159470459,-0.513081859294885
0.260631159470459,-0.513081859294885
0.260631159470459,-0.513081859294885
0.164801779442981,-0.513081859294885
0.164801779442981,-0.513081859294885
0.164801779442981,-0.513081859294885
0.164801779442981,-0.513081859294885
0.0689723994155025,-0.513081859294885
0.0689723994155025,-0.513081859294885
-0.0268569806119759,-0.513081859294885
-0.0268569806119759,-0.385733281095503
0.0689723994155025,-0.258384702896121
0.164801779442981,-0.258384702896121
0.164801779442981,-0.131036124696739
0.260631159470459,-0.131036124696739
0.356460539497938,-0.00368754649735739
0.452289919525416,0.123661031702024
0.548119299552894,-0.131036124696739
0.643948679580373,-0.385733281095503
0.643948679580373,-0.385733281095503
0.548119299552894,-0.385733281095503
0.452289919525416,-0.258384702896121
0.356460539497938,-0.258384702896121
0.260631159470459,-0.258384702896121
0.164801779442981,-0.131036124696739
0.164801779442981,-0.131036124696739
0.0689723994155025,-0.131036124696739
-0.0268569806119759,-0.00368754649735739
-0.122686360639454,-0.00368754649735739
-0.218515740666933,-0.00368754649735739
-0.218515740666933,-0.00368754649735739
-0.218515740666933,-0.00368754649735739
-0.218515740666933,-0.131036124696739
-0.218515740666933,-0.131036124696739
-0.218515740666933,-0.131036124696739
-0.218515740666933,-0.258384702896121
-0.218515740666933,-0.258384702896121
-0.314345120694411,-0.131036124696739
-0.314345120694411,-0.00368754649735739
-0.122686360639454,-0.00368754649735739
-0.0268569806119759,-0.00368754649735739
0.0689723994155025,-0.00368754649735739
0.0689723994155025,-0.131036124696739
